INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (0, 205, 1, '2024-02-13', 'recebido', 1710);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1539, 308, 1, '2024-08-18', 'recebido', 571);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1540, 496, 1, '2024-08-22', 'pagamento pendente', 679);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1540, 146, 1, '2024-08-22', 'pagamento pendente', 679);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1541, 367, 3, '2024-07-20', 'pagamento pendente', 1628);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1541, 306, 1, '2024-07-20', 'pagamento pendente', 1628);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1541, 525, 1, '2024-07-20', 'pagamento pendente', 1628);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1541, 157, 1, '2024-07-20', 'pagamento pendente', 1628);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1541, 500, 1, '2024-07-20', 'pagamento pendente', 1628);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1542, 287, 3, '2024-05-29', 'pago', 1993);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1543, 59, 1, '2024-04-10', 'pagamento pendente', 899);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1544, 234, 3, '2024-02-03', 'item enviado', 1042);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1545, 488, 1, '2024-04-20', 'item enviado', 1930);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1545, 161, 1, '2024-04-20', 'item enviado', 1930);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1545, 455, 1, '2024-04-20', 'item enviado', 1930);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1545, 227, 2, '2024-04-20', 'item enviado', 1930);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1545, 513, 3, '2024-04-20', 'item enviado', 1930);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1546, 236, 1, '2024-04-22', 'pago', 54);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1546, 190, 1, '2024-04-22', 'pago', 54);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1546, 448, 2, '2024-04-22', 'pago', 54);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1547, 470, 1, '2024-08-09', 'pagamento pendente', 1893);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1547, 110, 2, '2024-08-09', 'pagamento pendente', 1893);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1547, 15, 3, '2024-08-09', 'pagamento pendente', 1893);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1547, 205, 1, '2024-08-09', 'pagamento pendente', 1893);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1547, 292, 1, '2024-08-09', 'pagamento pendente', 1893);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1548, 527, 1, '2024-08-12', 'pagamento pendente', 1255);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1548, 255, 2, '2024-08-12', 'pagamento pendente', 1255);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1548, 219, 1, '2024-08-12', 'pagamento pendente', 1255);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1549, 298, 1, '2024-02-02', 'recebido', 1251);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1549, 233, 2, '2024-02-02', 'recebido', 1251);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1550, 212, 1, '2024-01-03', 'recebido', 938);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1551, 84, 1, '2024-06-22', 'pagamento pendente', 1996);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1552, 36, 1, '2024-01-15', 'pagamento pendente', 117);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1553, 407, 2, '2024-07-11', 'item enviado', 986);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1554, 513, 1, '2024-02-24', 'pago', 1418);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1555, 534, 2, '2024-02-03', 'item enviado', 1606);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1555, 73, 1, '2024-02-03', 'item enviado', 1606);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1555, 263, 1, '2024-02-03', 'item enviado', 1606);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1555, 517, 1, '2024-02-03', 'item enviado', 1606);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1555, 104, 1, '2024-02-03', 'item enviado', 1606);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1556, 319, 1, '2024-04-22', 'pagamento pendente', 1348);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1557, 469, 1, '2024-05-22', 'pago', 1277);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1557, 98, 1, '2024-05-22', 'pago', 1277);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1557, 372, 2, '2024-05-22', 'pago', 1277);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1558, 438, 2, '2024-01-28', 'recebido', 625);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1559, 440, 1, '2024-06-01', 'recebido', 1391);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1560, 376, 2, '2024-02-08', 'item enviado', 38);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1560, 529, 3, '2024-02-08', 'item enviado', 38);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1561, 191, 1, '2024-01-11', 'pagamento pendente', 841);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1561, 340, 1, '2024-01-11', 'pagamento pendente', 841);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1561, 1, 1, '2024-01-11', 'pagamento pendente', 841);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1562, 258, 1, '2024-02-12', 'pagamento pendente', 1742);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1562, 256, 1, '2024-02-12', 'pagamento pendente', 1742);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1562, 473, 3, '2024-02-12', 'pagamento pendente', 1742);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1563, 219, 1, '2024-06-22', 'recebido', 456);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1563, 211, 1, '2024-06-22', 'recebido', 456);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1563, 291, 2, '2024-06-22', 'recebido', 456);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1563, 103, 2, '2024-06-22', 'recebido', 456);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1564, 449, 2, '2024-03-10', 'pagamento pendente', 1425);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1565, 220, 1, '2024-01-09', 'pagamento pendente', 1008);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1566, 159, 3, '2024-03-02', 'recebido', 1476);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1566, 236, 1, '2024-03-02', 'recebido', 1476);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1566, 195, 1, '2024-03-02', 'recebido', 1476);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1567, 3, 1, '2024-04-10', 'item enviado', 1480);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1567, 169, 1, '2024-04-10', 'item enviado', 1480);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1568, 489, 2, '2024-04-22', 'recebido', 906);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1568, 346, 1, '2024-04-22', 'recebido', 906);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1568, 350, 2, '2024-04-22', 'recebido', 906);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1568, 536, 3, '2024-04-22', 'recebido', 906);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1569, 89, 1, '2024-06-04', 'recebido', 257);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1570, 57, 1, '2024-04-27', 'item enviado', 1379);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1571, 1, 3, '2024-02-12', 'pago', 437);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1571, 383, 3, '2024-02-12', 'pago', 437);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1572, 459, 1, '2024-07-14', 'pagamento pendente', 726);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1573, 361, 1, '2024-08-20', 'pagamento pendente', 1042);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1574, 91, 1, '2024-08-15', 'recebido', 772);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1574, 243, 2, '2024-08-15', 'recebido', 772);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1575, 129, 1, '2024-02-24', 'item enviado', 494);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1575, 514, 1, '2024-02-24', 'item enviado', 494);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1576, 399, 3, '2024-03-02', 'recebido', 1885);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1577, 483, 3, '2024-04-24', 'recebido', 1968);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1577, 382, 1, '2024-04-24', 'recebido', 1968);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1577, 485, 2, '2024-04-24', 'recebido', 1968);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1578, 436, 3, '2024-07-07', 'pago', 1616);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1579, 425, 1, '2024-04-27', 'pago', 1118);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1580, 358, 2, '2024-06-02', 'item enviado', 947);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1580, 257, 1, '2024-06-02', 'item enviado', 947);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1580, 203, 1, '2024-06-02', 'item enviado', 947);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1580, 228, 1, '2024-06-02', 'item enviado', 947);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1581, 176, 2, '2024-02-22', 'item enviado', 500);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1582, 3, 1, '2024-01-22', 'item enviado', 1694);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1582, 492, 1, '2024-01-22', 'item enviado', 1694);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1583, 445, 2, '2024-08-06', 'item enviado', 355);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1584, 59, 1, '2024-03-14', 'pago', 1278);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1585, 432, 1, '2024-04-21', 'pago', 97);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1586, 496, 2, '2024-05-19', 'pagamento pendente', 1197);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1587, 249, 1, '2024-03-29', 'pagamento pendente', 597);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1587, 306, 2, '2024-03-29', 'pagamento pendente', 597);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1588, 311, 2, '2024-01-07', 'item enviado', 690);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1589, 522, 2, '2024-01-24', 'recebido', 216);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1589, 424, 1, '2024-01-24', 'recebido', 216);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1589, 350, 3, '2024-01-24', 'recebido', 216);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1590, 229, 2, '2024-06-27', 'pago', 1171);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1591, 78, 1, '2024-02-02', 'item enviado', 1339);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1591, 197, 1, '2024-02-02', 'item enviado', 1339);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1591, 454, 2, '2024-02-02', 'item enviado', 1339);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1591, 295, 1, '2024-02-02', 'item enviado', 1339);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1591, 370, 2, '2024-02-02', 'item enviado', 1339);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1592, 303, 1, '2024-02-16', 'pagamento pendente', 1618);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1593, 508, 1, '2024-03-13', 'pagamento pendente', 1839);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1594, 68, 2, '2024-02-12', 'recebido', 538);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1594, 33, 1, '2024-02-12', 'recebido', 538);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1595, 73, 1, '2024-03-22', 'recebido', 891);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1596, 6, 1, '2024-08-18', 'pago', 699);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1596, 484, 1, '2024-08-18', 'pago', 699);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1596, 513, 1, '2024-08-18', 'pago', 699);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1597, 45, 2, '2024-01-19', 'pagamento pendente', 1115);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1598, 263, 1, '2024-08-01', 'recebido', 1414);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1599, 243, 1, '2024-06-04', 'item enviado', 1864);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1600, 353, 1, '2024-02-02', 'pago', 1512);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1600, 359, 1, '2024-02-02', 'pago', 1512);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1600, 350, 2, '2024-02-02', 'pago', 1512);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1601, 353, 1, '2024-06-04', 'item enviado', 1489);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1601, 523, 1, '2024-06-04', 'item enviado', 1489);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1601, 262, 1, '2024-06-04', 'item enviado', 1489);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1602, 519, 1, '2024-08-22', 'pago', 403);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1603, 16, 1, '2024-02-22', 'item enviado', 1621);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1603, 299, 3, '2024-02-22', 'item enviado', 1621);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1603, 99, 2, '2024-02-22', 'item enviado', 1621);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1603, 351, 1, '2024-02-22', 'item enviado', 1621);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1603, 188, 3, '2024-02-22', 'item enviado', 1621);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1604, 398, 1, '2024-01-13', 'recebido', 1472);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1605, 458, 2, '2024-06-19', 'pagamento pendente', 1724);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1606, 429, 1, '2024-04-17', 'pago', 657);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1607, 152, 3, '2024-03-05', 'recebido', 148);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1608, 410, 1, '2024-02-17', 'item enviado', 547);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1609, 135, 1, '2024-08-05', 'item enviado', 21);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1610, 97, 1, '2024-05-03', 'recebido', 1956);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1611, 377, 1, '2024-05-01', 'item enviado', 1797);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1612, 226, 1, '2024-04-03', 'item enviado', 1784);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1612, 409, 1, '2024-04-03', 'item enviado', 1784);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1613, 67, 1, '2024-04-02', 'pago', 1016);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1614, 142, 1, '2024-06-24', 'recebido', 178);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1614, 180, 3, '2024-06-24', 'recebido', 178);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1614, 284, 2, '2024-06-24', 'recebido', 178);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1614, 526, 1, '2024-06-24', 'recebido', 178);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1615, 493, 2, '2024-08-24', 'pagamento pendente', 255);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1615, 369, 1, '2024-08-24', 'pagamento pendente', 255);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1615, 226, 3, '2024-08-24', 'pagamento pendente', 255);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1616, 95, 2, '2024-05-01', 'item enviado', 777);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (1616, 378, 1, '2024-05-01', 'item enviado', 777);
